okay it better now but why it change from LIMIT_ACTIVE to PASS_THROUGH and imedely change to OVERSHOOT and go again to LIMIT_ACTIVE and analiytic the logs
[2026-01-15 13:36:11.199] Speed=50.0 km/h, RPM=1687, APS_in=(0.960V,1.846V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:11.307] Speed=50.0 km/h, RPM=1687, APS_in=(0.970V,1.859V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:11.415] Speed=50.0 km/h, RPM=1687, APS_in=(0.976V,1.861V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:11.529] Speed=50.0 km/h, RPM=1687, APS_in=(0.970V,1.856V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:11.632] Speed=50.0 km/h, RPM=1687, APS_in=(0.977V,1.858V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:11.748] Speed=50.0 km/h, RPM=1687, APS_in=(0.970V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:11.849] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.854V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:11.956] Speed=50.0 km/h, RPM=1687, APS_in=(0.985V,1.870V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.067] Speed=50.0 km/h, RPM=1687, APS_in=(0.974V,1.859V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.177] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.177] Speed=50.0 km/h, RPM=1687, APS_in=(0.977V,1.865V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.298] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.854V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.399] Speed=50.0 km/h, RPM=1687, APS_in=(0.971V,1.856V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.508] Speed=50.0 km/h, RPM=1687, APS_in=(0.974V,1.861V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.616] Speed=50.0 km/h, RPM=1687, APS_in=(0.966V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.729] Speed=50.0 km/h, RPM=1687, APS_in=(0.966V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.834] Speed=50.0 km/h, RPM=1687, APS_in=(0.966V,1.854V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:12.951] Speed=50.0 km/h, RPM=1700, APS_in=(0.964V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.052] Speed=50.0 km/h, RPM=1687, APS_in=(0.960V,1.846V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.165] Speed=50.0 km/h, RPM=1687, APS_in=(0.957V,1.840V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.282] Speed=50.0 km/h, RPM=1687, APS_in=(0.957V,1.846V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.282] Speed=50.0 km/h, RPM=1687, APS_in=(0.961V,1.848V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.379] Speed=50.0 km/h, RPM=1687, APS_in=(0.977V,1.861V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.499] Speed=50.0 km/h, RPM=1687, APS_in=(0.996V,1.878V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.599] Speed=50.0 km/h, RPM=1687, APS_in=(0.989V,1.873V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.711] Speed=50.0 km/h, RPM=1687, APS_in=(0.988V,1.874V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.816] Speed=50.0 km/h, RPM=1687, APS_in=(0.986V,1.873V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:13.930] Speed=50.0 km/h, RPM=1687, APS_in=(0.991V,1.874V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.043] Speed=50.0 km/h, RPM=1687, APS_in=(0.995V,1.881V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.151] Speed=50.0 km/h, RPM=1687, APS_in=(0.992V,1.877V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.264] Speed=50.0 km/h, RPM=1687, APS_in=(0.983V,1.868V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.366] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.854V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.482] Speed=50.0 km/h, RPM=1687, APS_in=(0.951V,1.840V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.482] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.854V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.583] Speed=50.0 km/h, RPM=1687, APS_in=(0.960V,1.848V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.693] Speed=50.0 km/h, RPM=1687, APS_in=(0.957V,1.840V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.817] Speed=50.0 km/h, RPM=1687, APS_in=(0.961V,1.843V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:14.928] Speed=50.0 km/h, RPM=1687, APS_in=(0.957V,1.843V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.040] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.150] Speed=50.0 km/h, RPM=1687, APS_in=(0.967V,1.856V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.263] Speed=50.0 km/h, RPM=1687, APS_in=(0.951V,1.843V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.366] Speed=50.0 km/h, RPM=1687, APS_in=(0.963V,1.852V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.484] Speed=50.0 km/h, RPM=1687, APS_in=(0.961V,1.852V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.484] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.852V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.584] Speed=50.0 km/h, RPM=1700, APS_in=(0.967V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.695] Speed=50.0 km/h, RPM=1700, APS_in=(0.977V,1.862V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.799] Speed=50.0 km/h, RPM=1687, APS_in=(0.971V,1.858V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:15.911] Speed=50.0 km/h, RPM=1687, APS_in=(0.970V,1.861V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.024] Speed=50.0 km/h, RPM=1687, APS_in=(0.980V,1.868V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.132] Speed=50.0 km/h, RPM=1687, APS_in=(0.979V,1.867V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.243] Speed=50.0 km/h, RPM=1687, APS_in=(0.970V,1.858V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.348] Speed=50.0 km/h, RPM=1687, APS_in=(0.976V,1.862V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.466] Speed=50.0 km/h, RPM=1687, APS_in=(0.971V,1.856V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.566] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.682] Speed=50.0 km/h, RPM=1687, APS_in=(0.971V,1.858V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.682] Speed=50.0 km/h, RPM=1687, APS_in=(0.976V,1.858V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.796] Speed=50.0 km/h, RPM=1687, APS_in=(0.966V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:16.899] Speed=50.0 km/h, RPM=1687, APS_in=(0.967V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.017] Speed=50.0 km/h, RPM=1687, APS_in=(0.966V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.117] Speed=50.0 km/h, RPM=1687, APS_in=(0.977V,1.858V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.232] Speed=50.0 km/h, RPM=1687, APS_in=(0.974V,1.862V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.332] Speed=50.0 km/h, RPM=1687, APS_in=(0.963V,1.854V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.441] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.852V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.551] Speed=50.0 km/h, RPM=1687, APS_in=(0.957V,1.846V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.659] Speed=50.0 km/h, RPM=1687, APS_in=(0.963V,1.851V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.783] Speed=50.0 km/h, RPM=1687, APS_in=(0.974V,1.858V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.783] Speed=50.0 km/h, RPM=1687, APS_in=(0.970V,1.855V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:17.879] Speed=50.0 km/h, RPM=1687, APS_in=(0.992V,1.876V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.002] Speed=50.0 km/h, RPM=1687, APS_in=(0.999V,1.884V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.100] Speed=50.0 km/h, RPM=1687, APS_in=(0.995V,1.876V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.209] Speed=50.0 km/h, RPM=1687, APS_in=(0.998V,1.881V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.332] Speed=50.0 km/h, RPM=1687, APS_in=(0.996V,1.883V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.447] Speed=50.0 km/h, RPM=1687, APS_in=(0.985V,1.871V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.551] Speed=50.0 km/h, RPM=1687, APS_in=(0.985V,1.876V), APS_out=(0.350V,0.959V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.667] Speed=50.0 km/h, RPM=1687, APS_in=(0.986V,1.876V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=25.00 km/h/s
[2026-01-15 13:36:18.777] Speed=50.0 km/h, RPM=1687, APS_in=(0.964V,1.855V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.777] Speed=50.0 km/h, RPM=1675, APS_in=(0.957V,1.842V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.877] Speed=50.0 km/h, RPM=1662, APS_in=(0.960V,1.848V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:18.995] Speed=50.0 km/h, RPM=1662, APS_in=(0.960V,1.846V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.109] Speed=50.0 km/h, RPM=1650, APS_in=(0.963V,1.852V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.216] Speed=50.0 km/h, RPM=1650, APS_in=(0.963V,1.855V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.316] Speed=50.0 km/h, RPM=1637, APS_in=(0.960V,1.846V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.432] Speed=50.0 km/h, RPM=1637, APS_in=(0.955V,1.846V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.548] Speed=50.0 km/h, RPM=1637, APS_in=(0.955V,1.840V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.651] Speed=50.0 km/h, RPM=1637, APS_in=(0.964V,1.851V), APS_out=(0.350V,0.929V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.755] Speed=50.0 km/h, RPM=1637, APS_in=(0.964V,1.851V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.870] Speed=48.0 km/h, RPM=1650, APS_in=(0.957V,1.846V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.870] Speed=48.0 km/h, RPM=1625, APS_in=(0.957V,1.843V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:19.971] Speed=48.0 km/h, RPM=1587, APS_in=(0.970V,1.855V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:20.083] Speed=48.0 km/h, RPM=1575, APS_in=(0.980V,1.862V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:20.200] Speed=48.0 km/h, RPM=1575, APS_in=(0.967V,1.855V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:20.300] Speed=48.0 km/h, RPM=1575, APS_in=(0.969V,1.855V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:20.409] Speed=48.0 km/h, RPM=1550, APS_in=(0.964V,1.854V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:20.520] Speed=48.0 km/h, RPM=1537, APS_in=(0.971V,1.855V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:20.631] Speed=48.0 km/h, RPM=1537, APS_in=(0.970V,1.856V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:20.742] Speed=48.0 km/h, RPM=1537, APS_in=(0.970V,1.855V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:20.849] Speed=48.0 km/h, RPM=1537, APS_in=(0.967V,1.855V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:20.964] Speed=48.0 km/h, RPM=1550, APS_in=(0.973V,1.858V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.077] Speed=48.0 km/h, RPM=1550, APS_in=(0.971V,1.861V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.077] Speed=48.0 km/h, RPM=1550, APS_in=(0.970V,1.855V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.182] Speed=48.0 km/h, RPM=1550, APS_in=(0.977V,1.861V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.285] Speed=48.0 km/h, RPM=1487, APS_in=(0.977V,1.862V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.402] Speed=48.0 km/h, RPM=1475, APS_in=(0.971V,1.862V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.516] Speed=48.0 km/h, RPM=1475, APS_in=(0.970V,1.856V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.616] Speed=48.0 km/h, RPM=1475, APS_in=(0.964V,1.855V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.737] Speed=48.0 km/h, RPM=1475, APS_in=(0.925V,1.792V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.833] Speed=48.0 km/h, RPM=1475, APS_in=(0.762V,1.500V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.950] Speed=48.0 km/h, RPM=1475, APS_in=(0.557V,1.076V), APS_out=(0.350V,0.857V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:21.950] STATE OVERSHOOT_CONTROL -> PASS_THROUGH
[2026-01-15 13:36:21.950] STATE PASS_THROUGH -> OVERSHOOT_CONTROL
[2026-01-15 13:36:22.067] Speed=48.0 km/h, RPM=1475, APS_in=(0.396V,0.769V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:22.176] Speed=48.0 km/h, RPM=1487, APS_in=(0.393V,0.769V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:22.176] Speed=48.0 km/h, RPM=1487, APS_in=(0.403V,0.775V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:22.299] Speed=48.0 km/h, RPM=1475, APS_in=(0.425V,0.801V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:22.394] Speed=48.0 km/h, RPM=1462, APS_in=(0.425V,0.800V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:22.518] Speed=48.0 km/h, RPM=1462, APS_in=(0.421V,0.791V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:22.630] Speed=48.0 km/h, RPM=1462, APS_in=(0.422V,0.793V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:22.751] Speed=48.0 km/h, RPM=1462, APS_in=(0.422V,0.797V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:22.848] Speed=48.0 km/h, RPM=1462, APS_in=(0.421V,0.797V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:22.958] Speed=48.0 km/h, RPM=1400, APS_in=(0.421V,0.791V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:23.067] Speed=48.0 km/h, RPM=1400, APS_in=(0.409V,0.777V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:23.180] Speed=48.0 km/h, RPM=1400, APS_in=(0.385V,0.759V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:23.180] Speed=48.0 km/h, RPM=1400, APS_in=(0.393V,0.766V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:23.289] Speed=48.0 km/h, RPM=1400, APS_in=(0.510V,0.998V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:23.398] Speed=48.0 km/h, RPM=1262, APS_in=(0.684V,1.335V), APS_out=(0.415V,0.797V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:23.505] Speed=48.0 km/h, RPM=1250, APS_in=(0.731V,1.432V), APS_out=(0.401V,0.783V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=23.81 km/h/s
[2026-01-15 13:36:23.616] Speed=48.0 km/h, RPM=1250, APS_in=(0.744V,1.465V), APS_out=(0.350V,0.700V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:23.722] Speed=48.0 km/h, RPM=1250, APS_in=(0.826V,1.634V), APS_out=(0.350V,0.700V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:23.832] Speed=48.0 km/h, RPM=1250, APS_in=(0.847V,1.657V), APS_out=(0.350V,0.700V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:23.945] Speed=46.0 km/h, RPM=1212, APS_in=(0.873V,1.700V), APS_out=(0.350V,0.700V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:24.056] Speed=46.0 km/h, RPM=1225, APS_in=(0.949V,1.840V), APS_out=(0.350V,0.700V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:24.165] Speed=46.0 km/h, RPM=1225, APS_in=(0.952V,1.848V), APS_out=(0.350V,0.700V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
[2026-01-15 13:36:24.275] Speed=46.0 km/h, RPM=1225, APS_in=(0.949V,1.840V), APS_out=(0.350V,0.700V), Relay=ON, State=OVERSHOOT_CONTROL, Accel=0.00 km/h/s
